Município,Faixa da renda total da família / Até 1 S.M.,Faixa da renda total da família / Entre 1 e 2 S.M.,Faixa da renda total da família / Entre 2 e 3 S.M.,Faixa da renda total da família / Acima de 3 S.M.,Faixa da renda familiar per capita / Pobreza 1 (até R$ 109),Faixa da renda familiar per capita / Pobreza 2 (de R$ 109 a R$ 218),Faixa da renda familiar per capita / Baixa Renda,Faixa da renda familiar per capita / Acima de 1/2 S.M.,Recebe PBF família / Não,Recebe PBF família / Sim,Calçamento em frente ao seu domicílio / Total,Calçamento em frente ao seu domicílio / Parcial,Calçamento em frente ao seu domicílio / Não existe,Situação do domicílio / Urbanas,Situação do domicílio / Rurais,Espécie do domicílio / Particular Permanente,Espécie do domicílio / Particular improvisado,Espécie do domicílio / Coletivo,Existência de banheiro / Sim,Existência de banheiro / Não,Forma de abastecimento de água / Rede geral de distribuição,Forma de abastecimento de água / Poço ou nascente,Forma de abastecimento de água / Cisterna,Forma de abastecimento de água / Outra forma,Forma de coleta do lixo / É coletado diretamente,Forma de coleta do lixo / É coletado indiretamente,Forma de coleta do lixo / É queimado ou enterrado na propriedade,"Forma de coleta do lixo / É jogado em terreno baldio ou logradouro (rua, avenida, etc.)",Forma de coleta do lixo / É jogado em rio ou mar,Forma de coleta do lixo / Tem outro destino,Forma de escoamento sanitário / Rede coletora de esgoto ou pluvial,Forma de escoamento sanitário / Fossa séptica,Forma de escoamento sanitário / Fossa rudimentar,Forma de escoamento sanitário / Vala a céu aberto,"Forma de escoamento sanitário / Direto para um rio, lago ou mar",Forma de escoamento sanitário / Outra forma,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo com revestimento,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo sem revestimento,Material predominante nas paredes externas do domicílio / Madeira aparelhada,Material predominante nas paredes externas do domicílio / Taipa revestida,Material predominante nas paredes externas do domicílio / Taipa não revestida,Material predominante nas paredes externas do domicílio / Madeira aproveitada,Material predominante nas paredes externas do domicílio / Palha,Material predominante nas paredes externas do domicílio / Outro Material,Material predominante no piso do domicílio / Terra,Material predominante no piso do domicílio / Cimento,Material predominante no piso do domicílio / Madeira aproveitada,Material predominante no piso do domicílio / Madeira aparelhada,"Material predominante no piso do domicílio / Cerâmica, lajota ou pedra",Material predominante no piso do domicílio / Carpete,Material predominante no piso do domicílio / Outro Material,Água canalizada no domicílio / Sim,Água canalizada no domicílio / Não,Tipo de iluminação / Elétrica com medidor próprio,Tipo de iluminação / Elétrica com medidor comunitário,Tipo de iluminação / Elétrica sem medidor,"Tipo de iluminação / Óleo, querosene ou gás",Tipo de iluminação / Vela,Tipo de iluminação / Outra forma,Recebe PBF família / Não,Recebe PBF família / Sim,Pessoa com marcação de trabalho infantil / Sim,Pessoa com marcação de trabalho infantil / Não,Não recebe ajuda de terceiros / Opção não marcada no formulário,Não recebe ajuda de terceiros / Opção marcada no formulário,Curso mais elevado que a pessoa frequentou / Creche,Curso mais elevado que a pessoa frequentou / Pré-escola (exceto CA),Curso mais elevado que a pessoa frequentou / Classe de Alfabetização - CA,"Curso mais elevado que a pessoa frequentou / Ensino Fundamental 1ª a 4ª séries, Elementar (Primário), Primeira fase do 1º grau","Curso mais elevado que a pessoa frequentou / Ensino Fundamental 5ª a 8ª séries, Médio 1º ciclo (Ginasial), Segunda fase do 1º grau",Curso mais elevado que a pessoa frequentou / Ensino Fundamental (duração 9 anos),Curso mais elevado que a pessoa frequentou / Ensino Fundamental Especial,"Curso mais elevado que a pessoa frequentou / Ensino Médio, 2º grau, Médio 2º ciclo (Científico, Clássico, Técnico, Normal)",Curso mais elevado que a pessoa frequentou / Ensino Médio Especial,Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries iniciais (Supletivo 1ª a 4ª),Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries finais (Supletivo 5ª a 8ª),Curso mais elevado que a pessoa frequentou / Ensino Médio EJA(Supletivo),"Curso mais elevado que a pessoa frequentou / Superior, Aperfeiçoamento,Especialização, Mestrado,Doutorado","Curso mais elevado que a pessoa frequentou / Alfabetização para Adultos(Mobral, etc.)",Curso mais elevado que a pessoa frequentou / Nenhum,Grau de instrução / Sem instrução,Grau de instrução / Fundamental incompleto,Grau de instrução / Fundamental completo,Grau de instrução / Médio incompleto,Grau de instrução / Médio completo,Grau de instrução / Superior incompleto ou mais,"Pessoa frequenta escola / Sim, rede pública","Pessoa frequenta escola / Sim, rede particular","Pessoa frequenta escola / Não, já frequentou",Pessoa frequenta escola / Nunca frequentou,Pessoa sabe ler e escrever / Sim,Pessoa sabe ler e escrever / Não,Último ano e série do curso que a pessoa frequentou / Primeiro(a),Último ano e série do curso que a pessoa frequentou / Segundo(a),Último ano e série do curso que a pessoa frequentou / Terceiro(a),Último ano e série do curso que a pessoa frequentou / Quarto(a),Último ano e série do curso que a pessoa frequentou / Quinto(a),Último ano e série do curso que a pessoa frequentou / Sexto(a),Último ano e série do curso que a pessoa frequentou / Sétimo(a),Último ano e série do curso que a pessoa frequentou / Oitavo(a),Último ano e série do curso que a pessoa frequentou / Nono(a),Último ano e série do curso que a pessoa frequentou / Curso não-seriado,"Função principal / Trabalhador por conta própria (bico, autônomo)",Função principal / Trabalhador temporário em área rural,Função principal / Empregado sem carteira de trabalho assinada,Função principal / Empregado com carteira de trabalho assinada,Função principal / Trabalhador doméstico sem carteira de trabalho assinada,Função principal / Trab. doméstico com cart. de trab. assinada,Função principal / Trabalhador não-remunerado,Função principal / Militar ou servidor público,Função principal / Empregador,Função principal / Estagiário,Função principal / Aprendiz,Trabalho remunerado nos últimos 12 meses / Sim,Trabalho remunerado nos últimos 12 meses / Não,Situação de Rua / Não,Situação de Rua / Sim
Farias Brito,73.86,19.12,4.88,2.14,57.10,3.33,18.92,20.65,34.45,65.55,63.05,0.51,36.36,31.65,68.34,99.93,0.06,0.00,94.82,5.11,75.24,19.07,2.67,2.95,76.88,1.67,20.84,0.52,0.03,0.00,0.43,0.74,91.46,0.29,0.00,1.91,82.19,9.21,0.02,5.12,3.37,0.00,0.00,0.01,2.87,67.46,0.01,0.00,21.24,0.03,8.32,89.79,10.14,96.32,2.95,0.11,0.18,0.08,0.29,34.45,65.55,0.00,100.00,0.00,2.83,0.01,0.05,1.79,15.50,11.25,3.48,0.04,24.30,0.12,0.14,0.49,0.48,3.33,0.51,0.01,19.76,32.49,8.36,8.19,19.71,4.52,27.26,1.03,61.51,10.20,78.62,21.38,5.67,5.77,22.43,6.80,3.89,2.01,2.01,4.76,1.41,0.02,14.66,21.03,0.21,4.79,0.26,0.00,0.01,0.95,0.02,0.00,0.00,42.09,34.30,99.99,0.01
Forquilha,71.91,19.49,5.96,2.63,41.86,10.90,23.62,23.61,42.13,57.87,60.66,8.92,30.29,66.92,33.05,99.87,0.05,0.06,95.56,4.31,90.73,2.86,3.30,2.97,78.12,5.65,13.95,1.96,0.01,0.18,68.43,24.21,2.09,0.47,0.00,0.35,84.37,4.95,0.02,8.60,1.89,0.01,0.00,0.03,1.91,66.26,0.07,0.00,31.57,0.00,0.05,92.04,7.83,97.72,0.90,0.19,0.30,0.28,0.47,42.13,57.87,0.06,99.94,0.00,1.68,0.03,0.02,0.51,11.70,11.10,2.00,0.07,25.96,0.18,0.02,0.13,0.26,2.19,0.03,0.06,26.67,26.22,7.75,8.42,20.93,2.46,26.57,1.71,54.24,17.47,69.28,30.72,5.42,4.75,23.14,4.79,3.94,1.62,1.47,5.11,0.68,0.14,11.14,3.60,0.71,9.65,1.30,0.12,0.76,0.89,0.02,0.02,0.00,27.98,45.30,99.98,0.02
Fortaleza,82.37,12.67,3.30,1.67,56.27,6.68,20.22,16.83,35.54,64.46,75.28,13.40,10.55,99.41,0.04,99.23,0.10,0.12,98.73,0.50,89.22,5.14,0.07,4.79,93.36,4.98,0.11,0.61,0.03,0.14,66.03,24.65,6.22,0.45,0.64,0.74,85.07,13.87,0.06,0.03,0.04,0.12,0.00,0.04,0.58,44.76,0.06,0.10,53.53,0.04,0.15,97.09,2.13,92.05,1.20,2.24,0.01,0.06,3.67,35.54,64.46,0.00,100.00,0.00,3.40,0.01,0.04,0.53,9.34,14.84,3.64,0.08,30.40,0.19,0.08,0.22,0.19,1.98,0.06,0.01,18.76,29.43,8.86,8.79,24.33,2.24,20.73,5.70,61.61,11.96,76.61,23.39,4.92,4.60,26.45,4.49,4.81,2.78,3.06,6.09,1.34,0.02,16.34,0.02,0.15,9.73,0.06,0.05,0.01,0.14,0.00,0.07,0.07,27.47,45.54,99.46,0.54
Fortim,71.67,21.91,5.36,1.07,49.14,7.13,25.02,18.71,37.32,62.68,56.89,4.07,39.03,67.33,32.65,99.98,0.00,0.00,97.93,2.06,58.45,31.78,5.87,3.89,82.78,3.81,13.29,0.05,0.00,0.05,0.15,0.04,97.62,0.00,0.00,0.12,71.05,25.10,0.04,2.43,1.20,0.02,0.15,0.00,0.71,52.11,0.05,0.05,47.03,0.00,0.03,74.69,25.30,96.41,0.00,0.04,0.00,0.19,3.35,37.32,62.68,0.00,100.00,0.00,0.32,0.01,0.00,0.38,15.38,13.95,1.72,0.01,29.31,0.02,0.04,0.21,0.17,0.80,0.01,0.00,18.83,32.95,7.94,7.72,25.10,0.79,24.97,0.16,62.01,12.86,76.55,23.45,4.43,5.67,28.80,5.90,4.73,2.68,2.14,4.57,1.55,0.00,12.77,13.38,0.19,7.19,0.01,0.02,0.00,2.63,0.00,0.00,0.00,36.44,40.45,99.98,0.02
Frecheirinha,76.73,18.42,4.05,0.80,57.08,4.93,23.27,14.72,31.18,68.82,42.56,27.73,29.64,59.11,40.89,99.94,0.06,0.00,94.49,5.45,63.90,29.39,2.97,3.69,61.77,9.63,22.32,6.17,0.04,0.00,5.02,84.80,1.08,1.37,0.02,2.20,82.10,15.44,0.02,1.19,1.15,0.02,0.00,0.03,1.63,62.89,0.02,0.03,35.14,0.12,0.12,87.68,12.26,96.87,0.51,1.28,0.50,0.23,0.55,31.18,68.82,0.00,100.00,0.00,3.06,0.02,0.14,0.99,13.37,11.78,4.68,0.67,19.55,0.22,0.13,0.09,0.12,1.02,0.11,0.01,32.12,28.38,7.20,8.88,13.94,1.07,29.65,0.36,52.91,17.08,61.50,38.50,5.43,6.29,16.28,6.16,4.09,3.22,2.40,4.59,1.70,0.17,9.13,16.58,0.86,8.18,0.64,0.00,0.04,0.15,0.01,0.00,0.01,35.54,35.37,100.00,0.00
General Sampaio,87.52,10.49,1.54,0.45,69.09,4.01,14.80,12.10,24.21,75.79,55.09,0.92,43.89,52.20,47.80,99.90,0.10,0.00,93.81,6.10,76.38,6.42,7.43,9.68,62.34,2.05,34.56,0.92,0.00,0.03,1.05,1.15,88.59,2.24,0.05,0.73,78.46,14.31,0.10,4.38,2.66,0.00,0.00,0.00,3.26,74.53,0.00,0.02,21.97,0.03,0.10,80.71,19.20,92.66,0.65,5.19,0.62,0.24,0.54,24.21,75.79,0.00,100.00,0.00,2.42,0.05,0.02,1.67,13.98,9.54,4.35,0.11,24.51,0.32,0.40,0.65,0.24,1.19,1.64,0.05,24.59,28.73,8.39,7.77,20.04,1.37,30.17,0.32,58.71,10.81,68.45,31.55,5.73,4.78,23.13,5.71,3.92,1.62,1.70,4.47,2.01,0.00,6.42,0.40,1.85,2.29,0.27,0.02,20.11,1.70,0.00,0.02,0.00,23.94,48.41,100.00,0.00
Graça,77.15,16.09,4.79,1.96,58.96,5.15,18.46,17.42,33.90,66.10,54.90,2.85,42.25,46.26,53.74,100.00,0.00,0.00,94.52,5.48,58.85,36.55,1.40,3.20,48.07,8.67,41.08,2.09,0.00,0.09,5.10,2.67,85.60,0.42,0.02,0.71,89.72,9.41,0.00,0.28,0.54,0.00,0.00,0.05,1.36,65.21,0.05,0.03,33.15,0.00,0.20,90.53,9.47,96.97,0.26,2.03,0.02,0.04,0.67,33.90,66.10,0.00,100.00,0.00,1.79,0.02,0.11,3.06,15.48,9.13,4.94,0.10,18.23,0.11,0.64,0.30,0.35,2.66,1.60,0.04,28.18,31.65,6.99,6.89,14.35,4.55,30.28,0.86,56.78,12.08,70.03,29.96,5.73,5.28,18.01,5.83,3.57,2.00,2.12,3.90,1.81,0.01,9.70,12.84,1.07,2.49,0.23,0.02,10.76,2.88,0.00,0.00,0.00,29.67,44.26,100.00,0.00
Granja,80.41,15.62,3.16,0.81,61.40,7.14,20.94,10.53,26.56,73.44,35.02,1.97,62.97,50.71,49.26,99.96,0.00,0.00,70.18,29.78,47.19,37.40,5.85,9.52,29.48,15.08,49.93,5.39,0.05,0.02,0.41,3.87,62.62,1.20,0.02,2.06,56.87,27.82,0.02,7.18,8.03,0.03,0.00,0.01,5.65,75.18,0.03,0.05,18.94,0.03,0.08,64.62,35.34,90.80,0.27,3.90,1.83,1.63,1.54,26.56,73.44,0.00,100.00,0.00,2.93,0.00,0.04,0.94,14.46,8.91,5.50,0.03,20.36,0.05,0.68,0.35,0.17,1.12,1.18,0.00,30.29,28.47,9.43,7.67,15.27,1.22,29.25,0.38,53.81,16.56,67.20,32.79,6.54,5.81,18.56,4.89,3.90,1.96,1.94,3.39,2.33,0.07,20.65,0.88,1.30,2.20,0.15,0.02,12.56,0.67,0.00,0.06,0.00,26.87,46.77,99.97,0.03
Granjeiro,76.07,14.69,6.33,2.91,53.57,5.52,20.51,20.40,35.90,64.10,36.25,20.01,43.70,25.24,74.76,99.96,0.04,0.00,96.28,3.68,73.01,21.50,3.46,1.99,58.23,2.15,39.23,0.33,0.00,0.02,19.68,49.72,25.79,0.66,0.00,0.44,94.72,5.04,0.00,0.13,0.07,0.00,0.00,0.00,0.57,63.40,0.07,0.00,35.60,0.00,0.33,86.21,13.75,97.61,0.57,1.23,0.04,0.09,0.42,35.90,64.10,0.00,100.00,0.00,2.89,0.04,0.11,1.12,15.96,8.32,6.11,0.07,22.99,0.15,0.53,0.63,0.48,2.19,0.81,0.04,26.58,29.75,6.96,7.38,18.76,2.28,26.82,0.28,59.54,13.35,67.12,32.88,6.09,5.45,22.94,5.78,3.57,2.25,2.21,3.87,1.66,0.09,2.76,0.33,0.53,9.96,0.07,0.04,2.85,0.94,0.00,0.00,0.00,16.48,57.20,100.00,0.00
Groaíras,71.24,20.69,6.33,1.74,46.05,8.07,26.03,19.86,41.07,58.93,65.33,3.31,30.80,66.64,33.35,99.43,0.45,0.11,95.70,3.73,89.50,5.00,2.21,2.72,19.82,55.57,23.24,0.77,0.00,0.04,23.45,5.60,63.80,2.14,0.08,0.62,82.17,12.27,0.00,2.49,2.46,0.00,0.00,0.04,0.66,58.06,0.02,0.01,40.17,0.07,0.43,94.55,4.88,97.20,0.46,1.07,0.05,0.01,0.64,41.07,58.93,0.00,100.00,0.00,2.50,0.01,0.08,1.63,13.18,11.45,2.50,0.27,26.30,0.43,0.11,0.25,0.92,2.23,0.64,0.25,26.18,25.57,7.91,6.87,23.27,3.72,25.01,0.72,60.27,14.00,70.91,29.09,4.40,4.57,26.59,4.70,3.47,1.93,1.96,5.18,1.26,0.16,9.09,2.81,1.10,5.29,0.31,0.04,12.29,2.23,0.01,0.08,0.01,25.60,52.38,99.99,0.01
Guaiúba,77.16,16.54,4.46,1.84,48.70,12.25,22.91,16.14,33.57,66.43,55.72,12.27,31.99,67.94,32.05,99.98,0.01,0.00,94.93,5.06,84.53,2.83,0.55,12.08,87.81,1.18,9.67,1.26,0.02,0.04,8.63,3.56,81.66,0.48,0.04,0.56,75.39,21.39,0.05,1.12,1.98,0.00,0.00,0.05,2.68,74.26,0.04,0.07,22.90,0.02,0.01,84.46,15.53,90.73,0.89,6.67,0.28,0.50,0.91,33.57,66.43,0.00,100.00,0.00,2.33,0.00,0.04,1.17,12.86,11.37,3.90,0.05,25.42,0.07,0.02,0.24,0.46,1.43,0.07,0.02,27.59,27.17,6.97,7.17,20.84,2.22,30.37,1.26,57.10,11.27,66.76,33.24,5.51,4.60,24.67,3.99,4.33,2.40,2.83,4.04,1.30,0.09,11.65,1.08,1.88,6.54,0.76,0.04,0.20,1.68,0.00,0.03,0.01,24.11,48.72,99.99,0.01
Guaraciaba do Norte,79.95,14.91,3.78,1.36,62.59,6.30,18.22,12.90,25.71,74.29,24.19,15.44,59.80,30.31,69.69,99.44,0.44,0.12,97.70,1.74,92.33,5.67,0.40,1.03,74.09,7.71,17.15,0.48,0.00,0.01,5.39,0.58,91.33,0.23,0.00,0.17,89.90,7.51,0.05,1.50,0.33,0.00,0.00,0.16,0.61,55.37,0.01,0.01,43.37,0.00,0.07,94.54,4.90,89.80,1.01,8.48,0.03,0.06,0.06,25.71,74.29,0.00,100.00,0.00,1.91,0.01,0.06,1.68,15.48,14.59,2.59,0.05,20.52,0.04,0.10,0.13,0.15,1.32,1.30,0.02,26.45,31.82,8.31,7.81,15.31,1.85,28.30,0.93,58.05,12.72,68.54,31.46,5.87,5.61,18.83,6.07,4.72,2.82,2.85,5.36,1.23,0.01,8.98,14.46,0.84,4.10,0.56,0.03,6.56,0.33,0.00,0.02,0.00,29.53,42.25,100.00,0.00
Guaramiranga,72.18,16.74,6.45,4.62,45.25,9.29,22.81,22.65,44.17,55.83,62.13,21.38,13.10,25.72,74.28,96.61,3.22,0.17,91.87,4.74,21.85,65.69,4.99,4.08,60.20,27.95,7.09,1.37,0.00,0.00,18.26,2.47,70.66,0.31,0.06,0.12,75.50,18.80,0.04,1.46,0.81,0.00,0.00,0.00,1.79,51.36,0.08,0.00,43.38,0.00,0.00,82.62,13.99,80.93,12.68,2.72,0.17,0.04,0.08,44.17,55.83,0.00,100.00,0.00,3.18,0.06,0.04,3.14,13.39,12.52,3.85,0.29,27.84,0.52,0.13,0.29,0.17,3.04,0.08,0.12,17.28,32.77,7.59,7.98,24.18,3.26,25.06,1.89,65.48,7.57,78.64,21.36,4.76,4.99,27.95,4.97,3.72,2.50,3.29,5.28,1.19,0.00,11.44,0.77,1.66,9.79,0.19,0.06,3.20,3.51,0.06,0.06,0.00,31.71,45.42,100.00,0.00
Hidrolândia,81.02,14.42,3.47,1.09,60.56,6.50,18.05,14.89,31.62,68.38,50.26,6.35,43.39,61.08,38.92,100.00,0.00,0.00,92.30,7.70,62.17,29.40,6.42,2.01,67.13,0.46,31.96,0.43,0.01,0.02,1.00,0.12,89.07,0.60,0.64,0.88,88.48,8.68,0.04,1.66,1.11,0.01,0.00,0.00,1.09,69.04,0.00,0.01,29.68,0.18,0.00,85.14,14.86,98.42,0.19,0.84,0.18,0.22,0.15,31.62,68.38,0.00,100.00,0.00,1.38,0.00,0.04,0.84,19.24,13.17,2.75,0.09,21.56,0.00,0.13,0.19,0.11,1.74,0.60,0.08,18.48,38.40,7.92,7.50,16.82,3.34,26.88,1.85,60.54,10.73,77.33,22.67,6.67,6.34,20.48,7.55,4.61,2.53,2.35,5.06,1.32,0.03,9.01,13.39,1.22,2.46,0.66,0.00,8.38,1.69,0.01,0.02,0.00,28.42,46.68,100.00,0.00
Horizonte,56.18,26.95,11.13,5.73,18.23,15.67,36.91,29.19,58.49,41.51,72.64,15.77,11.52,95.28,4.67,99.93,0.01,0.01,99.56,0.38,69.30,26.42,0.95,3.27,95.95,0.62,3.20,0.14,0.00,0.02,11.26,0.24,87.91,0.03,0.01,0.11,87.53,12.28,0.00,0.07,0.04,0.01,0.00,0.01,0.25,47.37,0.02,0.06,52.17,0.04,0.04,93.37,6.56,91.04,0.34,3.30,0.04,0.08,5.13,58.49,41.51,0.00,100.00,0.00,2.68,0.01,0.04,1.00,10.52,12.57,3.44,0.07,28.43,0.08,0.03,0.08,0.12,1.69,0.30,0.00,22.37,27.46,8.51,8.28,23.22,2.91,27.79,2.39,58.38,11.44,73.64,26.36,4.65,4.52,25.76,4.32,4.46,2.45,2.25,4.90,1.81,0.04,13.63,0.21,0.28,18.68,0.06,0.03,0.02,1.34,0.00,0.11,0.19,34.47,39.56,99.95,0.05
Ibaretama,80.01,15.57,3.27,1.15,60.92,4.68,17.94,16.46,31.64,68.36,26.49,0.95,72.46,23.68,76.32,99.90,0.10,0.00,92.34,7.56,42.93,5.19,38.22,13.56,4.07,37.29,56.68,1.77,0.04,0.04,0.51,0.50,89.59,0.29,0.00,1.45,74.74,12.62,0.00,10.22,2.30,0.03,0.00,0.00,9.23,79.94,0.03,0.00,10.70,0.00,0.02,45.93,53.97,93.85,0.44,3.69,0.26,0.26,1.40,31.64,68.36,0.00,100.00,0.00,1.16,0.01,0.01,0.18,16.83,13.09,4.20,0.20,20.48,0.05,0.02,0.13,0.06,1.20,0.02,0.02,23.56,35.51,8.30,7.33,15.75,1.24,26.39,0.87,56.51,16.24,69.36,30.64,6.84,5.44,20.27,5.71,4.29,2.43,2.76,5.70,1.51,0.00,4.77,20.84,0.16,2.69,0.04,0.01,0.08,2.11,0.01,0.01,0.00,30.69,42.62,100.00,0.00
Ibiapina,75.83,17.55,5.13,1.50,42.60,20.74,20.87,15.79,32.35,67.65,39.76,7.35,52.73,34.48,65.52,99.84,0.15,0.01,95.25,4.59,53.52,42.65,1.95,1.71,78.69,10.08,10.78,0.28,0.00,0.02,1.32,91.36,1.92,0.03,0.00,0.62,85.65,13.62,0.00,0.46,0.11,0.00,0.00,0.01,0.58,51.16,0.00,0.09,47.90,0.03,0.09,92.11,7.73,92.34,1.38,4.94,0.02,0.02,1.15,32.35,67.65,0.00,100.00,0.00,2.24,0.00,0.11,1.95,14.86,12.87,5.17,0.04,21.17,0.34,0.36,0.31,0.11,2.10,0.16,0.02,22.89,33.61,8.55,6.90,17.53,2.10,27.20,1.80,59.55,11.45,71.51,28.49,5.24,5.04,20.95,6.14,5.15,3.03,2.60,4.50,2.15,0.04,9.47,9.45,1.19,3.82,0.58,0.08,5.97,0.90,0.02,0.03,0.00,25.65,46.70,100.00,0.00
Ibicuitinga,78.99,15.19,4.25,1.56,60.69,2.39,14.02,22.89,33.36,66.64,25.70,1.47,51.69,40.68,59.32,78.85,21.14,0.01,76.10,2.76,60.88,1.37,12.10,4.51,48.19,1.12,28.92,0.55,0.00,0.07,15.99,25.72,33.81,0.07,0.00,0.50,64.44,11.57,0.00,1.33,1.48,0.00,0.00,0.03,1.44,63.55,0.01,0.02,13.78,0.00,0.06,60.60,18.25,76.92,0.28,0.47,0.11,0.00,1.07,33.36,66.64,0.01,99.99,0.00,1.39,0.01,0.02,1.81,13.42,10.48,5.66,0.11,26.07,0.21,0.42,0.40,0.19,1.97,0.68,0.04,27.49,29.06,6.22,7.36,21.32,2.04,25.20,0.53,61.46,12.80,68.90,31.10,5.43,5.52,25.67,4.73,4.30,2.32,2.47,4.17,1.33,0.08,12.09,17.84,0.24,6.25,0.01,0.02,0.11,2.07,0.02,0.00,0.00,38.58,38.82,100.00,0.00
Icapuí,76.91,17.52,4.14,1.43,50.54,7.28,25.32,16.85,35.09,64.91,58.02,1.03,40.92,88.62,11.37,99.98,0.00,0.01,96.66,3.32,82.54,7.86,1.76,7.82,90.51,3.01,6.37,0.07,0.00,0.03,0.90,0.12,95.13,0.09,0.00,0.42,65.60,29.81,0.01,2.81,1.03,0.07,0.50,0.15,1.21,66.64,0.05,0.05,31.88,0.09,0.06,90.97,9.01,95.70,0.18,0.21,0.03,0.14,3.73,35.09,64.91,0.00,100.00,0.00,2.17,0.05,0.13,2.36,14.79,12.40,4.07,0.07,22.90,0.01,0.07,0.35,0.46,1.70,0.05,0.00,25.00,32.88,6.87,7.57,18.59,2.91,29.08,0.67,59.41,10.84,71.64,28.36,5.74,4.74,21.91,6.09,5.49,2.91,2.31,4.11,1.12,0.02,16.71,1.92,0.21,7.48,0.05,0.01,0.03,1.00,0.13,0.01,0.01,31.44,43.97,99.99,0.01
Icó,80.92,14.52,3.17,1.39,65.02,2.77,17.19,15.02,26.88,73.12,25.67,1.11,63.06,37.44,62.53,89.83,10.11,0.04,85.76,4.07,49.38,32.16,5.96,2.32,45.68,0.66,42.97,0.46,0.00,0.06,24.74,55.69,1.36,1.52,0.05,2.40,85.31,2.34,0.01,1.32,0.83,0.00,0.00,0.02,1.13,67.53,0.02,0.02,20.91,0.03,0.18,74.64,15.18,88.97,0.17,0.22,0.11,0.08,0.29,26.88,73.12,0.00,100.00,0.00,4.52,0.02,0.08,0.87,13.12,13.46,4.74,0.27,21.84,0.24,0.06,0.13,0.13,0.84,0.10,0.14,26.54,31.31,8.75,7.38,17.42,1.10,27.24,2.48,56.04,14.25,67.87,32.13,4.36,5.57,20.70,5.24,4.51,3.05,2.83,5.64,1.54,0.31,6.77,34.10,0.18,5.64,0.14,0.00,0.01,0.31,0.03,0.01,0.00,45.45,28.02,99.98,0.02
Iguatu,75.21,17.58,5.03,2.18,49.46,8.99,21.06,20.49,37.32,62.68,69.27,1.14,29.50,66.20,33.74,99.92,0.02,0.01,98.43,1.49,78.99,18.66,0.84,1.42,84.09,0.52,15.20,0.06,0.01,0.03,3.94,0.63,93.50,0.07,0.01,0.28,94.40,2.84,0.02,1.00,1.50,0.11,0.00,0.03,0.92,57.67,0.03,0.10,40.58,0.05,0.56,97.48,2.44,98.89,0.21,0.39,0.02,0.05,0.36,37.32,62.68,0.00,100.00,0.00,1.97,0.03,0.03,2.00,12.38,14.16,2.16,0.06,24.84,0.02,0.03,0.11,0.10,1.98,0.00,0.00,24.03,29.07,8.88,7.25,19.77,3.81,24.55,3.52,57.90,14.04,71.31,28.69,4.58,4.45,22.91,5.56,4.50,2.52,2.18,5.61,1.39,0.01,16.58,5.67,0.28,8.36,0.17,0.02,1.14,0.36,0.00,0.06,0.05,31.55,43.75,99.94,0.06
Independência,82.41,13.67,2.95,0.97,63.33,4.72,12.91,19.04,30.52,69.48,37.69,2.62,59.66,40.92,59.04,99.96,0.00,0.00,89.98,9.99,45.29,34.51,16.53,3.63,42.84,0.95,55.79,0.37,0.00,0.01,36.79,39.94,8.29,4.30,0.01,0.65,87.45,11.84,0.01,0.33,0.34,0.00,0.00,0.00,0.91,65.94,0.03,0.05,32.65,0.02,0.37,77.86,22.10,99.12,0.15,0.36,0.11,0.05,0.18,30.52,69.48,0.00,100.00,0.00,2.14,0.00,0.02,1.48,15.65,11.30,3.65,0.12,27.79,0.07,0.03,0.09,0.06,1.72,0.18,0.01,20.43,33.09,6.98,6.64,24.22,1.75,21.92,1.56,62.16,14.36,77.45,22.55,4.73,4.47,27.61,7.53,4.58,2.07,1.86,4.45,1.47,0.01,9.68,27.58,0.59,2.60,0.39,0.02,0.14,2.32,0.02,0.01,0.00,43.32,34.74,99.96,0.04
Ipaporanga,80.29,14.65,4.23,0.83,61.90,4.03,18.08,15.99,29.47,70.53,47.63,1.66,50.68,38.36,61.63,99.98,0.00,0.01,93.24,6.74,36.47,55.93,4.72,2.86,75.93,0.38,22.96,0.67,0.02,0.01,0.31,45.74,46.53,0.00,0.00,0.66,89.44,7.65,0.00,2.00,0.85,0.03,0.00,0.00,0.66,59.42,0.00,0.00,39.63,0.00,0.27,91.06,8.92,96.23,0.68,2.46,0.12,0.09,0.39,29.47,70.53,0.00,100.00,0.00,2.77,0.02,0.04,2.04,18.11,12.32,4.21,0.03,21.39,0.03,0.48,0.51,0.29,1.32,0.85,0.01,22.98,34.32,9.51,7.64,16.73,1.62,27.41,0.22,61.68,10.69,72.37,27.63,6.79,6.16,21.23,5.85,4.22,2.37,2.66,4.63,2.37,0.00,6.89,14.91,2.74,2.86,0.49,0.00,8.11,0.91,0.12,0.07,0.00,29.96,45.22,99.99,0.01
