ano (uid);ano (nome);local (uid);local (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);grupoetario (uid);grupoetario (nome);escolaridade (uid);escolaridade (nome);conjugal (uid);conjugal (nome);prenatal (uid);prenatal (nome);consultas (uid);consultas (nome);gravidez (uid);gravidez (nome);gestacao (uid);gestacao (nome);parto (uid);parto (nome);lococor (uid);lococor (nome);assistido (uid);assistido (nome);apgar1 (uid);apgar1 (nome);apgar5 (uid);apgar5 (nome);robson (uid);robson (nome);peso (uid);peso (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);anomalia (uid);anomalia (nome);funcao (uid);funcao (nome);Kotelchuck (uid);Kotelchuck (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3457028;ANGELINE GIRAO BEZERRA DE OLIVEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3279847;ANTONIO AUGUSTO MATOS PIRES;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3155609;CACE CENTRO DE ARRITIMIA DO CEARA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;7547897;CAO CENTRO DE AUDIOLOGIA OCUPACIONAL;1;0;0;0;0;0;0;0;0;0;0;0;1
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;9061231;CARDIOLOGIA SAO CAMILO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3339084;CARLOS ALBERTO MIRANDA BATISTA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;7547870;CARLOS ALBERTO VIANA FILHO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2527057;CASA DE SAUDE E MATERNIDADE SAO RAIMUNDO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2562685;CASA DE SAUDE NOSSA SENHORA DAS GRACAS;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2529025;CASA DE SAUDE SAO GERARDO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2481499;CEMJA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;9052836;CENTRO DE ATENDIMENTO PEDIATRICO UNIMED FORTALEZA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;5852250;CENTRO DE MEDICINA DA MULHER;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3295605;CENTRO DE MEDICINA REPRODUTIVA DO CEARA LTDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;7692595;CENTRO DE ONCOLOGIA LEONARDO DA VINCI;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3303314;CENTRO DE REABILITACAO ESPECIALIZADA ANGELINE;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2723158;CENTRO DE SAUDE DONA LIBANIA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2372134;CENTRO DE SAUDE DR ALARICO LEITE;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2481472;CENTRO DE SAUDE MEIRELES;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2704404;CEO CENTRO CENTRO ESPECIALIZADO DE ODONTOLOGIA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;9352554;CLINCA SANTA CLARA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3465543;CLINEEC CLINICA DE NEFROLOGIA E ESPECIALIDADES CLINICAS;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3153746;CLINICA DE ORTOEDIA 13 DE MAIO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3302865;CLINICA DE ORTOPEDIA DA ALDEOTA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3148890;CLINICA DE REABILITACAO E FISIOTERAPIA DE PARANGABA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;7918178;CLINICA DO CORACAO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2723182;CLINICA DO RIM;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3152111;CLINICA DR MARCOS TEIXEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2529467;CLINICA DR SULIANO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3002470;CLINICA HIGIA SC LTDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;6192416;CLINICA HOSPITALAR FREE LIFE;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3332969;CLINICA NOSSA SENHORA DE FATIMA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2552078;CLINICA PRONEFRON;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;6542816;CLINICA PRONEFRON S A MESSEJANA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482398;CLINICA RADIOLOGICA MARIO DE ASSIS;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;7187114;COMUNIDADE TERAPEUTICA VILA DOS PINHEIROS;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3322459;CONCEICAO MARIA CAVALCANTE HOFFMANN PINHEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3152588;CORACAO CENTER SC LTDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2723190;CRIO CENTRO REGIONAL INTEGRADO DE ONCOLOGIA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2529475;CROA CENTRO DE ASSIST A CRIANCA LUCIA DE FATIMA R G SA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482193;C S F ABEL PINTO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2528703;C S F BENEDITO ARTHUR DE CARVALHO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2415593;C S F CARLOS RIBEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482444;C S F CESAR CALS DE OLIVEIRA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2529246;C S F DE MESSEJANA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482320;C S F DE PARANGABA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3394557;C S F DR JOAO ELISIO HOLANDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2516691;C S F DR ROBERTO DA SILVA BRUNO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;3394492;C S F EDMAR FUJITA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482169;C S F EDMILSON PINHEIRO;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482487;C S F EVANDRO AYRES DE MOURA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2415607;C S F FERNANDO FACANHA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2415615;C S F FLORESTA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2529114;C S F FRANCISCO DOMINGOS DA SILVA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2528762;C S F FRANCISCO PEREIRA DE ALMEIDA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2561158;C S F FREI TITO DE ALENCAR LIMA;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482088;C S F GRACILIANO MUNIZ;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2482134;C S F GUARANY MONTALVERNE;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;2021;2;Nascidos vivos por ocorrência;1;Notificação de nascidos;1;Número de nascidos;6000;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;0;Todos;9;Estabelecimento de saúde;2478153;C S F LINEU JUCA;0;0;0;0;0;0;0;0;0;0;0;0;0
