ano (uid);ano (nome);local (uid);local (nome);indicador (uid);indicador (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);lococor (uid);lococor (nome);atestante (uid);atestante (nome);grupoetario (uid);grupoetario (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230620;Itaiçaba;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23009;09ª Região Russas;1;0;1;0;0;1;0;0;0;0;0;0;3
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230670;Jaguaretama;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230700;Jaguaruana;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230870;Morada Nova;1;0;1;0;0;0;0;0;0;0;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231000;Palhano;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231180;Russas;0;0;0;0;0;1;0;0;0;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23010;10ª Região Limoeiro do Norte;0;2;1;0;1;3;2;3;0;0;3;1;16
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230070;Alto Santo;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230427;Ereré;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230600;Iracema;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230680;Jaguaribara;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230690;Jaguaribe;0;1;0;0;0;0;0;0;0;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230760;Limoeiro do Norte;0;1;1;0;1;3;2;2;0;0;3;0;13
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231080;Pereiro;0;0;0;0;0;0;0;1;0;0;0;1;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231123;Potiretama;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231150;Quixeré;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231250;São João do Jaguaribe;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231310;Tabuleiro do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;6;Macrorregião de saúde;2307;4ª Macro - Sertão Central;10;6;3;4;2;2;4;7;8;4;3;4;57
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23005;05ª Região Canindé;0;2;1;0;0;1;2;0;2;3;0;1;12
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230240;Boa Viagem;0;0;0;0;0;0;1;0;1;1;0;1;4
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230280;Canindé;0;1;1;0;0;0;0;0;1;0;0;0;3
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230300;Caridade;0;0;0;0;0;0;1;0;0;1;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230660;Itatira;0;1;0;0;0;1;0;0;0;0;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230763;Madalena;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231040;Paramoti;0;0;0;0;0;0;0;0;0;1;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23008;08ª Região Quixadá;7;2;2;4;2;1;2;7;4;1;3;2;37
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230185;Banabuiú;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230393;Choró;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230526;Ibaretama;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230533;Ibicuitinga;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230835;Milhã;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231050;Pedra Branca;0;0;0;1;0;0;0;0;0;0;1;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231130;Quixadá;3;0;1;2;2;1;1;1;2;1;2;0;16
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231140;Quixeramobim;4;2;1;1;0;0;1;6;2;0;0;2;19
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231270;Senador Pompeu;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231300;Solonópole;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23014;14ª Região Tauá;3;2;0;0;0;0;0;0;2;0;0;1;8
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230040;Aiuaba;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230150;Arneiroz;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231030;Parambu;0;0;0;0;0;0;0;0;1;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231330;Tauá;3;2;0;0;0;0;0;0;1;0;0;1;7
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;6;Macrorregião de saúde;2308;3ª Macro - Cariri;21;14;17;14;21;13;20;19;10;14;18;9;190
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23017;17ª Região Icó;1;1;0;1;1;1;2;0;0;0;1;0;8
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230180;Baixio;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230380;Cedro;0;1;0;0;0;0;1;0;0;0;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230540;Icó;1;0;0;0;1;1;1;0;0;0;1;0;5
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230570;Ipaumirim;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230750;Lavras da Mangabeira;0;0;0;1;0;0;0;0;0;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230950;Orós;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231370;Umari;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23018;18ª Região Iguatú;4;1;0;1;2;0;3;1;0;1;2;1;16
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230030;Acopiara;0;1;0;0;0;0;0;0;0;0;1;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230330;Cariús;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230360;Catarina;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230426;Deputado Irapuan Pinheiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230550;Iguatu;2;0;0;1;2;0;2;1;0;0;1;0;9
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230740;Jucás;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230850;Mombaça;2;0;0;0;0;0;0;0;0;0;0;1;3
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231090;Piquet Carneiro;0;0;0;0;0;0;0;0;0;1;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231135;Quixelô;0;0;0;0;0;0;1;0;0;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231190;Saboeiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23019;19ª Região Brejo Santo;1;1;1;1;2;1;1;2;1;1;1;1;14
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230010;Abaiara;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230170;Aurora;0;0;1;0;1;0;0;0;0;0;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230200;Barro;1;0;0;0;0;0;0;0;0;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230250;Brejo Santo;0;1;0;1;0;1;1;1;0;1;0;0;6
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230720;Jati;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230810;Mauriti;0;0;0;0;1;0;0;1;0;0;1;0;3
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230830;Milagres;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231060;Penaforte;0;0;0;0;0;0;0;0;0;0;0;1;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231110;Porteiras;0;0;0;0;0;0;0;0;1;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23020;20ª Região Crato;8;6;5;3;8;4;6;5;4;5;2;3;59
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230060;Altaneira;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230080;Antonina do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230130;Araripe;1;0;0;0;0;0;0;0;0;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230160;Assaré;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230270;Campos Sales;1;0;0;0;0;0;0;0;0;1;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230420;Crato;6;5;5;3;7;2;5;5;4;4;2;3;51
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230430;Farias Brito;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230920;Nova Olinda;0;1;0;0;0;1;0;0;0;0;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231120;Potengi;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231195;Salitre;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231210;Santana do Cariri;0;0;0;0;0;0;1;0;0;0;0;0;1
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231325;Tarrafas;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231400;Várzea Alegre;0;0;0;0;1;1;0;0;0;0;0;0;2
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23021;21ª Região Juazeiro do Norte;7;5;11;8;8;7;8;11;5;7;12;4;93
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230190;Barbalha;4;4;6;8;5;5;4;6;2;5;9;2;60
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230320;Caririaçu;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230480;Granjeiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230710;Jardim;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230730;Juazeiro do Norte;3;1;5;0;3;2;4;5;3;2;3;2;33
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230840;Missão Velha;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;6;Macrorregião de saúde;2309;2ª Macro - Sobral;12;14;9;12;21;11;20;17;23;26;18;16;199
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23011;11ª Região Sobral;11;10;6;8;17;9;16;12;18;15;15;13;150
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230050;Alcântaras;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230310;Cariré;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230365;Catunda;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230400;Coreaú;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230435;Forquilha;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2022*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230450;Frecheirinha;0;0;0;0;0;0;0;1;0;0;0;0;1
